격자ID,중심위도,중심경도,한변_m,세대수,직장인구
G373957_1269461,37.395733,126.946078,100,6,18
G373831_1269472,37.383067,126.947208,100,9,29
G373840_1269472,37.383972,126.947208,100,8,33
G373849_1269472,37.384877,126.947208,100,19,41
G373858_1269472,37.385781,126.947208,100,18,21
G373867_1269472,37.386686,126.947208,100,11,31
G373876_1269472,37.387591,126.947208,100,23,29
G373885_1269472,37.388495,126.947208,100,11,30
G373894_1269472,37.3894,126.947208,100,14,37
G373903_1269472,37.390305,126.947208,100,19,74
G373912_1269472,37.391209,126.947208,100,15,29
G373921_1269472,37.392114,126.947208,100,10,44
G373930_1269472,37.393019,126.947208,100,9,21
G373939_1269472,37.393923,126.947208,100,18,17
G373948_1269472,37.394828,126.947208,100,7,31
G373957_1269472,37.395733,126.947208,100,6,33
G373831_1269483,37.383067,126.948339,100,14,23
G373840_1269483,37.383972,126.948339,100,13,15
G373849_1269483,37.384877,126.948339,100,18,24
G373858_1269483,37.385781,126.948339,100,19,32
G373867_1269483,37.386686,126.948339,100,25,40
G373876_1269483,37.387591,126.948339,100,28,70
G373885_1269483,37.388495,126.948339,100,22,30
G373894_1269483,37.3894,126.948339,100,25,68
G373903_1269483,37.390305,126.948339,100,22,83
G373912_1269483,37.391209,126.948339,100,30,32
G373921_1269483,37.392114,126.948339,100,15,38
G373930_1269483,37.393019,126.948339,100,11,61
G373939_1269483,37.393923,126.948339,100,15,46
G373948_1269483,37.394828,126.948339,100,12,20
G373957_1269483,37.395733,126.948339,100,10,30
G373831_1269495,37.383067,126.949469,100,15,29
G373840_1269495,37.383972,126.949469,100,16,25
G373849_1269495,37.384877,126.949469,100,9,23
G373858_1269495,37.385781,126.949469,100,14,36
G373867_1269495,37.386686,126.949469,100,29,75
G373876_1269495,37.387591,126.949469,100,24,34
G373885_1269495,37.388495,126.949469,100,33,93
G373894_1269495,37.3894,126.949469,100,24,46
G373903_1269495,37.390305,126.949469,100,38,105
G373912_1269495,37.391209,126.949469,100,24,80
G373921_1269495,37.392114,126.949469,100,14,74
G373930_1269495,37.393019,126.949469,100,18,40
G373939_1269495,37.393923,126.949469,100,19,24
G373948_1269495,37.394828,126.949469,100,9,43
G373957_1269495,37.395733,126.949469,100,7,28
G373831_1269506,37.383067,126.9506,100,11,28
G373840_1269506,37.383972,126.9506,100,7,20
G373849_1269506,37.384877,126.9506,100,14,20
G373858_1269506,37.385781,126.9506,100,18,44
G373867_1269506,37.386686,126.9506,100,26,34
G373876_1269506,37.387591,126.9506,100,29,44
G373885_1269506,37.388495,126.9506,100,19,114
G373894_1269506,37.3894,126.9506,100,28,83
G373903_1269506,37.390305,126.9506,100,30,108
G373912_1269506,37.391209,126.9506,100,29,94
G373921_1269506,37.392114,126.9506,100,19,58
G373930_1269506,37.393019,126.9506,100,21,49
G373939_1269506,37.393923,126.9506,100,22,30
G373948_1269506,37.394828,126.9506,100,10,47
G373957_1269506,37.395733,126.9506,100,13,40
G373831_1269517,37.383067,126.951731,100,8,38
G373840_1269517,37.383972,126.951731,100,13,44
G373849_1269517,37.384877,126.951731,100,18,50
G373858_1269517,37.385781,126.951731,100,19,29
G373867_1269517,37.386686,126.951731,100,28,65
G373876_1269517,37.387591,126.951731,100,19,56
G373885_1269517,37.388495,126.951731,100,36,48
G373894_1269517,37.3894,126.951731,100,43,112
G373903_1269517,37.390305,126.951731,100,33,51
G373912_1269517,37.391209,126.951731,100,15,44
G373921_1269517,37.392114,126.951731,100,24,39
G373930_1269517,37.393019,126.951731,100,16,55
G373939_1269517,37.393923,126.951731,100,16,56
G373948_1269517,37.394828,126.951731,100,8,31
G373957_1269517,37.395733,126.951731,100,13,29
G373831_1269529,37.383067,126.952861,100,7,26
G373840_1269529,37.383972,126.952861,100,13,29
G373849_1269529,37.384877,126.952861,100,10,22
G373858_1269529,37.385781,126.952861,100,20,60
G373867_1269529,37.386686,126.952861,100,11,55
G373876_1269529,37.387591,126.952861,100,24,29
G373885_1269529,37.388495,126.952861,100,13,68
G373894_1269529,37.3894,126.952861,100,22,59
G373903_1269529,37.390305,126.952861,100,23,64
G373912_1269529,37.391209,126.952861,100,32,53
G373921_1269529,37.392114,126.952861,100,22,59
G373930_1269529,37.393019,126.952861,100,14,63
G373939_1269529,37.393923,126.952861,100,12,29
G373948_1269529,37.394828,126.952861,100,12,39
G373957_1269529,37.395733,126.952861,100,8,36
G373831_1269540,37.383067,126.953992,100,13,28
G373840_1269540,37.383972,126.953992,100,15,32
G373849_1269540,37.384877,126.953992,100,10,37
G373858_1269540,37.385781,126.953992,100,9,23
G373867_1269540,37.386686,126.953992,100,18,60
G373876_1269540,37.387591,126.953992,100,27,54
G373885_1269540,37.388495,126.953992,100,18,62
G373894_1269540,37.3894,126.953992,100,12,59
G373903_1269540,37.390305,126.953992,100,19,40
G373912_1269540,37.391209,126.953992,100,15,26
G373921_1269540,37.392114,126.953992,100,19,60
G373930_1269540,37.393019,126.953992,100,14,59
G373939_1269540,37.393923,126.953992,100,18,42
G373948_1269540,37.394828,126.953992,100,12,32
G373957_1269540,37.395733,126.953992,100,8,31
G373831_1269551,37.383067,126.955122,100,11,12
G373840_1269551,37.383972,126.955122,100,13,16
G373849_1269551,37.384877,126.955122,100,9,35
G373858_1269551,37.385781,126.955122,100,19,43
G373867_1269551,37.386686,126.955122,100,11,19
G373876_1269551,37.387591,126.955122,100,11,28
G373885_1269551,37.388495,126.955122,100,25,40
G373894_1269551,37.3894,126.955122,100,20,59
G373903_1269551,37.390305,126.955122,100,12,51
G373912_1269551,37.391209,126.955122,100,21,64
G373921_1269551,37.392114,126.955122,100,17,24
G373930_1269551,37.393019,126.955122,100,12,49
G373939_1269551,37.393923,126.955122,100,7,15
G373948_1269551,37.394828,126.955122,100,13,27
G373957_1269551,37.395733,126.955122,100,11,31
G373831_1269563,37.383067,126.956253,100,4,30
G373840_1269563,37.383972,126.956253,100,8,20
G373849_1269563,37.384877,126.956253,100,11,38
G373858_1269563,37.385781,126.956253,100,10,32
G373867_1269563,37.386686,126.956253,100,15,51
G373876_1269563,37.387591,126.956253,100,18,27
G373885_1269563,37.388495,126.956253,100,10,43
G373894_1269563,37.3894,126.956253,100,12,57
G373903_1269563,37.390305,126.956253,100,15,51
G373912_1269563,37.391209,126.956253,100,17,28
G373921_1269563,37.392114,126.956253,100,16,29
G373930_1269563,37.393019,126.956253,100,12,29
G373939_1269563,37.393923,126.956253,100,6,22
G373948_1269563,37.394828,126.956253,100,8,34
G373957_1269563,37.395733,126.956253,100,11,16
G373831_1269574,37.383067,126.957384,100,10,21
G373840_1269574,37.383972,126.957384,100,11,13
G373849_1269574,37.384877,126.957384,100,12,30
G373858_1269574,37.385781,126.957384,100,7,22
G373867_1269574,37.386686,126.957384,100,15,28
G373876_1269574,37.387591,126.957384,100,15,38
G373885_1269574,37.388495,126.957384,100,16,35
G373894_1269574,37.3894,126.957384,100,18,23
G373903_1269574,37.390305,126.957384,100,14,23
G373912_1269574,37.391209,126.957384,100,8,28
G373921_1269574,37.392114,126.957384,100,15,20
G373930_1269574,37.393019,126.957384,100,10,33
G373939_1269574,37.393923,126.957384,100,5,23
G373948_1269574,37.394828,126.957384,100,9,30
G373957_1269574,37.395733,126.957384,100,6,21
G373831_1269585,37.383067,126.958514,100,7,13
G373840_1269585,37.383972,126.958514,100,8,20
G373849_1269585,37.384877,126.958514,100,8,15
G373858_1269585,37.385781,126.958514,100,7,19
G373867_1269585,37.386686,126.958514,100,7,37
G373876_1269585,37.387591,126.958514,100,6,27
G373885_1269585,37.388495,126.958514,100,11,22
G373894_1269585,37.3894,126.958514,100,15,18
G373903_1269585,37.390305,126.958514,100,15,18
G373912_1269585,37.391209,126.958514,100,14,18
G373921_1269585,37.392114,126.958514,100,13,15
G373930_1269585,37.393019,126.958514,100,7,20
G373939_1269585,37.393923,126.958514,100,8,24
G373948_1269585,37.394828,126.958514,100,7,28
G373957_1269585,37.395733,126.958514,100,8,12
G376521_1267620,37.652067,126.761957,100,8,24
G376530_1267620,37.652972,126.761957,100,4,21
G376539_1267620,37.653877,126.761957,100,8,25
G376548_1267620,37.654781,126.761957,100,10,14
G376557_1267620,37.655686,126.761957,100,12,22
G376566_1267620,37.656591,126.761957,100,15,36
G376575_1267620,37.657495,126.761957,100,11,20
G376584_1267620,37.6584,126.761957,100,11,36
G376593_1267620,37.659305,126.761957,100,10,22
G376602_1267620,37.660209,126.761957,100,14,32
G376611_1267620,37.661114,126.761957,100,11,19
G376620_1267620,37.662019,126.761957,100,9,24
G376629_1267620,37.662923,126.761957,100,7,13
G376638_1267620,37.663828,126.761957,100,5,16
G376647_1267620,37.664733,126.761957,100,7,17
G376521_1267631,37.652067,126.763092,100,8,29
G376530_1267631,37.652972,126.763092,100,10,15
G376539_1267631,37.653877,126.763092,100,13,31
G376548_1267631,37.654781,126.763092,100,9,18
G376557_1267631,37.655686,126.763092,100,14,34
G376566_1267631,37.656591,126.763092,100,18,22
G376575_1267631,37.657495,126.763092,100,9,25
G376584_1267631,37.6584,126.763092,100,11,21
G376593_1267631,37.659305,126.763092,100,17,37
G376602_1267631,37.660209,126.763092,100,15,22
G376611_1267631,37.661114,126.763092,100,12,20
G376620_1267631,37.662019,126.763092,100,7,25
G376629_1267631,37.662923,126.763092,100,8,26
G376638_1267631,37.663828,126.763092,100,8,18
G376647_1267631,37.664733,126.763092,100,7,23
G376521_1267642,37.652067,126.764226,100,6,16
G376530_1267642,37.652972,126.764226,100,13,14
G376539_1267642,37.653877,126.764226,100,7,18
G376548_1267642,37.654781,126.764226,100,17,20
G376557_1267642,37.655686,126.764226,100,12,38
G376566_1267642,37.656591,126.764226,100,19,42
G376575_1267642,37.657495,126.764226,100,17,38
G376584_1267642,37.6584,126.764226,100,16,57
G376593_1267642,37.659305,126.764226,100,16,23
G376602_1267642,37.660209,126.764226,100,9,26
G376611_1267642,37.661114,126.764226,100,16,35
G376620_1267642,37.662019,126.764226,100,11,33
G376629_1267642,37.662923,126.764226,100,6,30
G376638_1267642,37.663828,126.764226,100,6,35
G376647_1267642,37.664733,126.764226,100,6,31
G376521_1267654,37.652067,126.765361,100,5,27
G376530_1267654,37.652972,126.765361,100,12,16
G376539_1267654,37.653877,126.765361,100,14,23
G376548_1267654,37.654781,126.765361,100,15,51
G376557_1267654,37.655686,126.765361,100,17,21
G376566_1267654,37.656591,126.765361,100,10,46
G376575_1267654,37.657495,126.765361,100,19,66
G376584_1267654,37.6584,126.765361,100,13,56
G376593_1267654,37.659305,126.765361,100,26,53
G376602_1267654,37.660209,126.765361,100,17,38
G376611_1267654,37.661114,126.765361,100,11,46
G376620_1267654,37.662019,126.765361,100,19,20
G376629_1267654,37.662923,126.765361,100,7,35
G376638_1267654,37.663828,126.765361,100,9,30
G376647_1267654,37.664733,126.765361,100,9,19
G376521_1267665,37.652067,126.766496,100,7,29
G376530_1267665,37.652972,126.766496,100,17,38
G376539_1267665,37.653877,126.766496,100,11,44
G376548_1267665,37.654781,126.766496,100,17,54
G376557_1267665,37.655686,126.766496,100,15,62
G376566_1267665,37.656591,126.766496,100,27,51
G376575_1267665,37.657495,126.766496,100,13,57
G376584_1267665,37.6584,126.766496,100,16,49
G376593_1267665,37.659305,126.766496,100,16,72
G376602_1267665,37.660209,126.766496,100,15,60
G376611_1267665,37.661114,126.766496,100,10,47
G376620_1267665,37.662019,126.766496,100,15,31
G376629_1267665,37.662923,126.766496,100,7,16
G376638_1267665,37.663828,126.766496,100,12,19
G376647_1267665,37.664733,126.766496,100,11,21
G376521_1267676,37.652067,126.767631,100,6,19
G376530_1267676,37.652972,126.767631,100,10,40
G376539_1267676,37.653877,126.767631,100,16,17
G376548_1267676,37.654781,126.767631,100,14,32
G376557_1267676,37.655686,126.767631,100,15,47
G376566_1267676,37.656591,126.767631,100,23,43
G376575_1267676,37.657495,126.767631,100,31,48
G376584_1267676,37.6584,126.767631,100,35,52
G376593_1267676,37.659305,126.767631,100,16,71
G376602_1267676,37.660209,126.767631,100,32,71
G376611_1267676,37.661114,126.767631,100,25,64
G376620_1267676,37.662019,126.767631,100,23,34
G376629_1267676,37.662923,126.767631,100,13,21
G376638_1267676,37.663828,126.767631,100,10,21
G376647_1267676,37.664733,126.767631,100,9,31
G376521_1267688,37.652067,126.768765,100,8,33
G376530_1267688,37.652972,126.768765,100,11,39
G376539_1267688,37.653877,126.768765,100,11,28
G376548_1267688,37.654781,126.768765,100,13,24
G376557_1267688,37.655686,126.768765,100,20,26
G376566_1267688,37.656591,126.768765,100,15,51
G376575_1267688,37.657495,126.768765,100,29,50
G376584_1267688,37.6584,126.768765,100,21,51
G376593_1267688,37.659305,126.768765,100,25,81
G376602_1267688,37.660209,126.768765,100,28,65
G376611_1267688,37.661114,126.768765,100,29,49
G376620_1267688,37.662019,126.768765,100,14,40
G376629_1267688,37.662923,126.768765,100,15,31
G376638_1267688,37.663828,126.768765,100,7,17
G376647_1267688,37.664733,126.768765,100,12,25
G376521_1267699,37.652067,126.7699,100,15,25
G376530_1267699,37.652972,126.7699,100,11,29
G376539_1267699,37.653877,126.7699,100,16,23
G376548_1267699,37.654781,126.7699,100,20,35
G376557_1267699,37.655686,126.7699,100,20,53
G376566_1267699,37.656591,126.7699,100,32,59
G376575_1267699,37.657495,126.7699,100,41,50
G376584_1267699,37.6584,126.7699,100,21,130
G376593_1267699,37.659305,126.7699,100,32,106
G376602_1267699,37.660209,126.7699,100,24,61
G376611_1267699,37.661114,126.7699,100,28,33
G376620_1267699,37.662019,126.7699,100,15,46
G376629_1267699,37.662923,126.7699,100,10,32
G376638_1267699,37.663828,126.7699,100,13,49
G376647_1267699,37.664733,126.7699,100,16,34
G376521_1267710,37.652067,126.771035,100,7,42
G376530_1267710,37.652972,126.771035,100,16,44
G376539_1267710,37.653877,126.771035,100,9,29
G376548_1267710,37.654781,126.771035,100,10,54
G376557_1267710,37.655686,126.771035,100,13,75
G376566_1267710,37.656591,126.771035,100,29,53
G376575_1267710,37.657495,126.771035,100,25,53
G376584_1267710,37.6584,126.771035,100,25,49
G376593_1267710,37.659305,126.771035,100,34,78
G376602_1267710,37.660209,126.771035,100,32,30
G376611_1267710,37.661114,126.771035,100,16,41
G376620_1267710,37.662019,126.771035,100,16,26
G376629_1267710,37.662923,126.771035,100,11,27
G376638_1267710,37.663828,126.771035,100,17,44
G376647_1267710,37.664733,126.771035,100,10,34
G376521_1267722,37.652067,126.772169,100,14,14
G376530_1267722,37.652972,126.772169,100,13,40
G376539_1267722,37.653877,126.772169,100,17,34
G376548_1267722,37.654781,126.772169,100,22,46
G376557_1267722,37.655686,126.772169,100,26,71
G376566_1267722,37.656591,126.772169,100,13,49
G376575_1267722,37.657495,126.772169,100,14,70
G376584_1267722,37.6584,126.772169,100,14,85
G376593_1267722,37.659305,126.772169,100,18,79
G376602_1267722,37.660209,126.772169,100,12,67
G376611_1267722,37.661114,126.772169,100,17,73
G376620_1267722,37.662019,126.772169,100,13,22
G376629_1267722,37.662923,126.772169,100,13,52
G376638_1267722,37.663828,126.772169,100,16,22
G376647_1267722,37.664733,126.772169,100,11,24
G376521_1267733,37.652067,126.773304,100,10,31
G376530_1267733,37.652972,126.773304,100,9,24
G376539_1267733,37.653877,126.773304,100,19,37
G376548_1267733,37.654781,126.773304,100,12,21
G376557_1267733,37.655686,126.773304,100,19,50
G376566_1267733,37.656591,126.773304,100,17,32
G376575_1267733,37.657495,126.773304,100,17,57
G376584_1267733,37.6584,126.773304,100,28,56
G376593_1267733,37.659305,126.773304,100,13,62
G376602_1267733,37.660209,126.773304,100,27,31
G376611_1267733,37.661114,126.773304,100,25,41
G376620_1267733,37.662019,126.773304,100,21,58
G376629_1267733,37.662923,126.773304,100,9,21
G376638_1267733,37.663828,126.773304,100,6,27
G376647_1267733,37.664733,126.773304,100,7,21
G376521_1267744,37.652067,126.774439,100,11,31
G376530_1267744,37.652972,126.774439,100,6,38
G376539_1267744,37.653877,126.774439,100,9,26
G376548_1267744,37.654781,126.774439,100,17,24
G376557_1267744,37.655686,126.774439,100,17,48
G376566_1267744,37.656591,126.774439,100,21,50
G376575_1267744,37.657495,126.774439,100,19,50
G376584_1267744,37.6584,126.774439,100,14,29
G376593_1267744,37.659305,126.774439,100,16,41
G376602_1267744,37.660209,126.774439,100,24,46
G376611_1267744,37.661114,126.774439,100,11,32
G376620_1267744,37.662019,126.774439,100,15,24
G376629_1267744,37.662923,126.774439,100,11,38
G376638_1267744,37.663828,126.774439,100,8,37
G376647_1267744,37.664733,126.774439,100,5,31
G376521_1267756,37.652067,126.775574,100,8,16
G376530_1267756,37.652972,126.775574,100,12,31
G376539_1267756,37.653877,126.775574,100,14,25
G376548_1267756,37.654781,126.775574,100,10,45
G376557_1267756,37.655686,126.775574,100,17,41
G376566_1267756,37.656591,126.775574,100,17,18
G376575_1267756,37.657495,126.775574,100,13,48
G376584_1267756,37.6584,126.775574,100,18,37
G376593_1267756,37.659305,126.775574,100,18,57
G376602_1267756,37.660209,126.775574,100,8,25
G376611_1267756,37.661114,126.775574,100,17,19
G376620_1267756,37.662019,126.775574,100,9,30
G376629_1267756,37.662923,126.775574,100,8,23
G376638_1267756,37.663828,126.775574,100,6,12
G376647_1267756,37.664733,126.775574,100,8,29
G376521_1267767,37.652067,126.776708,100,5,10
G376530_1267767,37.652972,126.776708,100,7,25
G376539_1267767,37.653877,126.776708,100,7,19
G376548_1267767,37.654781,126.776708,100,7,15
G376557_1267767,37.655686,126.776708,100,9,32
G376566_1267767,37.656591,126.776708,100,12,27
G376575_1267767,37.657495,126.776708,100,8,44
